ENSG00000004478|ENSG00000004478.8|ENSP00000001008|ENSP00000001008.4,1.1540188587425637
ENSG00000158578|ENSG00000158578.21|ENSP00000497236|ENSP00000497236.1,1.1442232212809225
ENSG00000093072|ENSG00000093072.19|ENSP00000496839|ENSP00000496839.2,1.1890740259304078
ENSG00000153214|ENSG00000153214.11|ENSP00000498041|ENSP00000498041.1,1.3412227513143464
ENSG00000103811|ENSG00000103811.18|ENSP00000496858|ENSP00000496858.2,1.285813849413176
ENSG00000122218|ENSG00000122218.17|ENSP00000497094|ENSP00000497094.1,1.2348234858855711
ENSG00000171793|ENSG00000171793.17|ENSP00000497698|ENSP00000497698.1,1.054058914958036
ENSG00000099204|ENSG00000099204.23|ENSP00000497150|ENSP00000497150.1,1.0030106563735377
ENSG00000177103|ENSG00000177103.15|ENSP00000498769|ENSP00000498769.1,1.2055342285368733
ENSG00000131778|ENSG00000131778.20|ENSP00000499181|ENSP00000499181.1,1.1015225905439587
ENSG00000172738|ENSG00000172738.13|ENSP00000498571|ENSP00000498571.1,1.1793891638579401
ENSG00000188385|ENSG00000188385.13|ENSP00000499227|ENSP00000499227.1,1.2054128059974185
ENSG00000134897|ENSG00000134897.14|ENSP00000498252|ENSP00000498252.1,1.0945456462198937
ENSG00000115828|ENSG00000115828.17|ENSP00000498156|ENSP00000498156.1,1.1304786023114415
ENSG00000176928|ENSG00000176928.7|ENSP00000498836|ENSP00000498836.1,1.082052166558462
ENSG00000006530|ENSG00000006530.18|ENSP00000498193|ENSP00000498193.1,1.3626266712623272
ENSG00000181409|ENSG00000181409.14|ENSP00000497499|ENSP00000497499.1,1.6684601244150739
ENSG00000204677|ENSG00000204677.14|ENSP00000520387|ENSP00000520387.1,1.3385930410767164
ENSG00000143224|ENSG00000143224.18|ENSP00000498884|ENSP00000498884.1,0.9530180624607326
ENSG00000186487|ENSG00000186487.21|ENSP00000498096|ENSP00000498096.1,1.1444979998545148
ENSG00000170581|ENSG00000170581.15|ENSP00000499108|ENSP00000499108.1,1.1919975823103022
ENSG00000141298|ENSG00000141298.19|ENSP00000497148|ENSP00000497148.1,0.9971581292179662
ENSG00000170412|ENSG00000170412.18|ENSP00000498839|ENSP00000498839.1,1.3150977978741754
ENSG00000140443|ENSG00000140443.15|ENSP00000497069|ENSP00000497069.1,1.136809863902266
ENSG00000131778|ENSG00000131778.20|ENSP00000498675|ENSP00000498675.1,1.1087924633148039
ENSG00000070814|ENSG00000070814.22|ENSP00000497075|ENSP00000497075.1,1.0154992472150153
ENSG00000005302|ENSG00000005302.19|ENSP00000498017|ENSP00000498017.1,1.0356516446292385
ENSG00000198300|ENSG00000198300.14|ENSP00000498047|ENSP00000498047.1,1.0702966478225182
ENSG00000179820|ENSG00000179820.17|ENSP00000498327|ENSP00000498327.1,1.6141572313174002
ENSG00000183150|ENSG00000183150.8|ENSP00000498976|ENSP00000498976.1,1.061532773606149
ENSG00000179133|ENSG00000179133.15|ENSP00000497121|ENSP00000497121.1,1.1145051865517546
ENSG00000154736|ENSG00000154736.6|ENSP00000498989|ENSP00000498989.1,1.2117500691385599
ENSG00000156650|ENSG00000156650.14|ENSP00000497813|ENSP00000497813.1,1.0368883521583256
ENSG00000071564|ENSG00000071564.19|ENSP00000499183|ENSP00000499183.1,1.4996769318153287
ENSG00000132170|ENSG00000132170.24|ENSP00000498717|ENSP00000498717.1,1.1133352210635
ENSG00000148400|ENSG00000148400.13|ENSP00000498587|ENSP00000498587.1,1.4053668745812975
ENSG00000158321|ENSG00000158321.19|ENSP00000499508|ENSP00000499508.1,1.151983357743665
ENSG00000156795|ENSG00000156795.8|ENSP00000497747|ENSP00000497747.1,1.2315474143187795
ENSG00000175854|ENSG00000175854.15|ENSP00000498805|ENSP00000498805.2,1.250146667779464
ENSG00000005302|ENSG00000005302.19|ENSP00000496944|ENSP00000496944.1,1.0436539412157597
ENSG00000178053|ENSG00000178053.21|ENSP00000498363|ENSP00000498363.1,1.2071853185457697
ENSG00000242802|ENSG00000242802.9|ENSP00000497395|ENSP00000497395.1,1.275045553876479
ENSG00000079277|ENSG00000079277.22|ENSP00000498143|ENSP00000498143.1,1.0827869301323807
ENSG00000147099|ENSG00000147099.21|ENSP00000497943|ENSP00000497943.1,1.1492274945479795
ENSG00000139517|ENSG00000139517.9|ENSP00000497224|ENSP00000497224.1,1.0089752284804394
ENSG00000082438|ENSG00000082438.18|ENSP00000498242|ENSP00000498242.1,1.0353003452791494
ENSG00000128656|ENSG00000128656.15|ENSP00000498281|ENSP00000498281.1,1.2185749787225015
ENSG00000269343|ENSG00000269343.9|ENSP00000499083|ENSP00000499083.2,1.1981427794387736
ENSG00000146409|ENSG00000146409.12|ENSP00000498097|ENSP00000498097.1,1.0083606096744846
ENSG00000286038|ENSG00000286038.2|ENSP00000498801|ENSP00000498801.1,1.1669299134838476
ENSG00000184677|ENSG00000184677.18|ENSP00000496988|ENSP00000496988.1,1.0111882636632674
ENSG00000187240|ENSG00000187240.17|ENSP00000497581|ENSP00000497581.1,1.1090660113390638
ENSG00000092377|ENSG00000092377.15|ENSP00000498861|ENSP00000498861.1,1.1884947673196358
ENSG00000157168|ENSG00000157168.22|ENSP00000498646|ENSP00000498646.1,0.9736756471176625
ENSG00000162775|ENSG00000162775.17|ENSP00000498634|ENSP00000498634.1,0.8922320343136309
ENSG00000073734|ENSG00000073734.10|ENSP00000497165|ENSP00000497165.1,0.9986403167082429
ENSG00000106617|ENSG00000106617.16|ENSP00000498886|ENSP00000498886.2,0.9685500412348519
ENSG00000143549|ENSG00000143549.22|ENSP00000498577|ENSP00000498577.1,1.2444046494601035
ENSG00000128656|ENSG00000128656.15|ENSP00000498631|ENSP00000498631.1,1.244419803704961
ENSG00000157193|ENSG00000157193.18|ENSP00000499442|ENSP00000499442.1,1.1444766910363258
ENSG00000174989|ENSG00000174989.14|ENSP00000498999|ENSP00000498999.1,1.0364218660335411
ENSG00000183765|ENSG00000183765.24|ENSP00000497699|ENSP00000497699.1,1.143720647342257
ENSG00000134899|ENSG00000134899.24|ENSP00000498881|ENSP00000498881.2,1.0190861911349527
ENSG00000156150|ENSG00000156150.9|ENSP00000497035|ENSP00000497035.1,1.3052723942173523
ENSG00000183735|ENSG00000183735.11|ENSP00000499102|ENSP00000499102.1,1.1236463157265368
ENSG00000057657|ENSG00000057657.17|ENSP00000498580|ENSP00000498580.1,1.0575984096604325
ENSG00000145861|ENSG00000145861.9|ENSP00000498651|ENSP00000498651.1,1.274635795852157
ENSG00000156194|ENSG00000156194.19|ENSP00000498558|ENSP00000498558.1,1.1660227330955812
ENSG00000119950|ENSG00000119950.21|ENSP00000498390|ENSP00000498390.1,1.0630037718574614
ENSG00000163249|ENSG00000163249.13|ENSP00000498592|ENSP00000498592.1,1.2142409303587087
ENSG00000047056|ENSG00000047056.18|ENSP00000497597|ENSP00000497597.1,0.9606039969785669
ENSG00000137103|ENSG00000137103.20|ENSP00000497766|ENSP00000497766.1,1.1539389485385068
ENSG00000281813|ENSG00000281813.4|ENSP00000497416|ENSP00000497416.1,1.0356708166528825
ENSG00000286905|ENSG00000286905.1|ENSP00000499604|ENSP00000499604.1,1.077629187776654
ENSG00000164619|ENSG00000164619.10|ENSP00000497982|ENSP00000497982.1,1.065015911392698
ENSG00000183735|ENSG00000183735.11|ENSP00000498995|ENSP00000498995.1,1.1414413928108127
ENSG00000055130|ENSG00000055130.18|ENSP00000499287|ENSP00000499287.1,1.0506053858111994
ENSG00000156650|ENSG00000156650.14|ENSP00000498102|ENSP00000498102.1,1.0014395013940647
ENSG00000147099|ENSG00000147099.21|ENSP00000497105|ENSP00000497105.1,1.1073455020628225
ENSG00000095637|ENSG00000095637.23|ENSP00000497106|ENSP00000497106.2,0.9354107893431716
ENSG00000176692|ENSG00000176692.8|ENSP00000497759|ENSP00000497759.1,1.6067657062311496
ENSG00000105866|ENSG00000105866.15|ENSP00000496957|ENSP00000496957.1,1.007446549375897
ENSG00000166888|ENSG00000166888.13|ENSP00000498693|ENSP00000498693.1,1.1186639454209748
ENSG00000161202|ENSG00000161202.20|ENSP00000497654|ENSP00000497654.1,1.1497197831079944
ENSG00000165995|ENSG00000165995.24|ENSP00000498460|ENSP00000498460.1,0.9650704731236839
ENSG00000165091|ENSG00000165091.18|ENSP00000498723|ENSP00000498723.1,1.1071773401672713
ENSG00000053747|ENSG00000053747.17|ENSP00000497885|ENSP00000497885.1,0.9793066124666301
ENSG00000284468|ENSG00000284468.3|ENSP00000498093|ENSP00000498093.1,1.1466470957363857
ENSG00000168309|ENSG00000168309.18|ENSP00000497152|ENSP00000497152.1,1.5053251554842706
ENSG00000078403|ENSG00000078403.17|ENSP00000499068|ENSP00000499068.1,1.254537955410356
ENSG00000196290|ENSG00000196290.17|ENSP00000498853|ENSP00000498853.1,0.9947906496387475
ENSG00000196586|ENSG00000196586.17|ENSP00000499696|ENSP00000499696.1,1.1197857534980364
ENSG00000122390|ENSG00000122390.19|ENSP00000497988|ENSP00000497988.1,1.1210463192768003
ENSG00000147099|ENSG00000147099.21|ENSP00000498169|ENSP00000498169.1,1.1492274945479795
ENSG00000134900|ENSG00000134900.13|ENSP00000499116|ENSP00000499116.1,1.2349646444914448
ENSG00000180921|ENSG00000180921.7|ENSP00000499217|ENSP00000499217.1,1.179458769628719
ENSG00000187498|ENSG00000187498.17|ENSP00000497355|ENSP00000497355.2,1.0153711524921438
ENSG00000184584|ENSG00000184584.14|ENSP00000499166|ENSP00000499166.1,1.091707377273874
ENSG00000185513|ENSG00000185513.18|ENSP00000497122|ENSP00000497122.1,1.1656784434388892
ENSG00000164398|ENSG00000164398.15|ENSP00000498305|ENSP00000498305.1,1.1180598420250771
ENSG00000157168|ENSG00000157168.22|ENSP00000498690|ENSP00000498690.1,1.0617534017233685
ENSG00000079277|ENSG00000079277.22|ENSP00000498083|ENSP00000498083.1,1.0465188968658954
ENSG00000129103|ENSG00000129103.19|ENSP00000498402|ENSP00000498402.1,1.0504421483622266
ENSG00000129472|ENSG00000129472.15|ENSP00000497782|ENSP00000497782.1,1.1579217316357393
ENSG00000013375|ENSG00000013375.17|ENSP00000498516|ENSP00000498516.1,1.0843217094504778
ENSG00000204420|ENSG00000204420.10|ENSP00000497720|ENSP00000497720.1,1.0438373532851453
ENSG00000147255|ENSG00000147255.19|ENSP00000498789|ENSP00000498789.1,1.0308040839292378
ENSG00000077782|ENSG00000077782.23|ENSP00000497266|ENSP00000497266.1,1.1635338915470295
ENSG00000204186|ENSG00000204186.11|ENSP00000497521|ENSP00000497521.1,1.112140823650638
ENSG00000129103|ENSG00000129103.19|ENSP00000498997|ENSP00000498997.1,1.1566400171465727
ENSG00000113356|ENSG00000113356.13|ENSP00000498469|ENSP00000498469.1,1.4842303601011932
ENSG00000118194|ENSG00000118194.22|ENSP00000499593|ENSP00000499593.1,1.3343545624338553
ENSG00000056972|ENSG00000056972.21|ENSP00000514681|ENSP00000514681.1,1.0562504514211766
ENSG00000131778|ENSG00000131778.20|ENSP00000498459|ENSP00000498459.1,1.0829694722255647
ENSG00000146005|ENSG00000146005.4|ENSP00000498695|ENSP00000498695.1,1.420548502939334
ENSG00000134900|ENSG00000134900.13|ENSP00000499173|ENSP00000499173.1,1.3429037840994829
ENSG00000131778|ENSG00000131778.20|ENSP00000498564|ENSP00000498564.1,1.0141653576976455
ENSG00000134899|ENSG00000134899.24|ENSP00000498701|ENSP00000498701.1,1.0162296708148006
ENSG00000153879|ENSG00000153879.9|ENSP00000499062|ENSP00000499062.1,1.1652551681091778
ENSG00000165995|ENSG00000165995.24|ENSP00000498938|ENSP00000498938.1,0.9678304144850681
ENSG00000101327|ENSG00000101327.9|ENSP00000498947|ENSP00000498947.1,1.3255000377542494
ENSG00000102309|ENSG00000102309.15|ENSP00000498324|ENSP00000498324.2,1.1459814870460558
ENSG00000123297|ENSG00000123297.20|ENSP00000499143|ENSP00000499143.1,1.1124926413963516
ENSG00000131778|ENSG00000131778.20|ENSP00000499081|ENSP00000499081.1,1.0141653576976455
ENSG00000164047|ENSG00000164047.6|ENSP00000498425|ENSP00000498425.1,1.2612536749683865
ENSG00000101327|ENSG00000101327.9|ENSP00000498752|ENSP00000498752.1,1.308389643785351
ENSG00000173599|ENSG00000173599.15|ENSP00000498712|ENSP00000498712.1,1.2167180153789012
ENSG00000164114|ENSG00000164114.19|ENSP00000498412|ENSP00000498412.1,1.2201490656772724
ENSG00000102125|ENSG00000102125.17|ENSP00000498858|ENSP00000498858.1,1.228273792567554
ENSG00000131778|ENSG00000131778.20|ENSP00000498234|ENSP00000498234.1,1.0141653576976455
ENSG00000134250|ENSG00000134250.21|ENSP00000499006|ENSP00000499006.1,1.3429289453130255
ENSG00000140694|ENSG00000140694.18|ENSP00000498230|ENSP00000498230.1,1.0756353409879365
ENSG00000075711|ENSG00000075711.21|ENSP00000499599|ENSP00000499599.1,1.052716410784594
ENSG00000124302|ENSG00000124302.13|ENSP00000499084|ENSP00000499084.1,1.2968332218610512
ENSG00000005302|ENSG00000005302.19|ENSP00000497496|ENSP00000497496.1,1.0436539412157597
ENSG00000049769|ENSG00000049769.14|ENSP00000498931|ENSP00000498931.1,1.0271651308956093
ENSG00000157168|ENSG00000157168.22|ENSP00000498216|ENSP00000498216.1,1.0833402620433459
ENSG00000157168|ENSG00000157168.22|ENSP00000498375|ENSP00000498375.1,1.0778590227240568
ENSG00000145191|ENSG00000145191.15|ENSP00000497598|ENSP00000497598.1,1.0750974993403708
ENSG00000111305|ENSG00000111305.19|ENSP00000498528|ENSP00000498528.1,1.0676125155604288
ENSG00000150995|ENSG00000150995.21|ENSP00000497099|ENSP00000497099.1,0.9907043302874867
ENSG00000215568|ENSG00000215568.9|ENSP00000498845|ENSP00000498845.1,1.2832092923967284
ENSG00000188690|ENSG00000188690.16|ENSP00000497817|ENSP00000497817.1,1.063526733279234
ENSG00000281813|ENSG00000281813.4|ENSP00000497453|ENSP00000497453.1,1.0356708166528825
ENSG00000140416|ENSG00000140416.26|ENSP00000498730|ENSP00000498730.1,1.1937067100269276
ENSG00000138709|ENSG00000138709.20|ENSP00000497312|ENSP00000497312.2,1.2030455815748633
ENSG00000160710|ENSG00000160710.19|ENSP00000497210|ENSP00000497210.1,1.0370653129899643
ENSG00000198300|ENSG00000198300.14|ENSP00000497800|ENSP00000497800.1,1.258292870219307
ENSG00000095787|ENSG00000095787.26|ENSP00000498450|ENSP00000498450.1,1.30147489867782
ENSG00000108960|ENSG00000108960.9|ENSP00000497849|ENSP00000497849.1,1.1672482690052315
ENSG00000141527|ENSG00000141527.19|ENSP00000498956|ENSP00000498956.1,1.2734836610032176
ENSG00000093072|ENSG00000093072.19|ENSP00000497913|ENSP00000497913.2,1.1890740259304078
ENSG00000142224|ENSG00000142224.18|ENSP00000499487|ENSP00000499487.2,1.209794617711673
ENSG00000113522|ENSG00000113522.14|ENSP00000498829|ENSP00000498829.1,1.1026548770122908
ENSG00000140519|ENSG00000140519.14|ENSP00000497611|ENSP00000497611.1,1.2094059461376787
ENSG00000166257|ENSG00000166257.10|ENSP00000499439|ENSP00000499439.1,1.2747257174386442
ENSG00000130948|ENSG00000130948.10|ENSP00000498121|ENSP00000498121.1,1.1110154440888993
ENSG00000120159|ENSG00000120159.13|ENSP00000497400|ENSP00000497400.1,1.0458016139485855
ENSG00000286139|ENSG00000286139.2|ENSP00000498846|ENSP00000498846.1,1.1169440165304456
ENSG00000284090|ENSG00000284090.4|ENSP00000498952|ENSP00000498952.1,1.119374886923566
ENSG00000196588|ENSG00000196588.21|ENSP00000498671|ENSP00000498671.1,1.1018141146930387
ENSG00000134897|ENSG00000134897.14|ENSP00000498968|ENSP00000498968.1,1.1998213996931861
ENSG00000172738|ENSG00000172738.13|ENSP00000499097|ENSP00000499097.1,1.2203340607480582
ENSG00000132170|ENSG00000132170.24|ENSP00000498500|ENSP00000498500.1,1.1422658053957264
ENSG00000119139|ENSG00000119139.21|ENSP00000497861|ENSP00000497861.1,0.9658517988377493
ENSG00000170430|ENSG00000170430.10|ENSP00000498729|ENSP00000498729.1,1.086457605840875
ENSG00000185513|ENSG00000185513.18|ENSP00000497749|ENSP00000497749.1,1.1666537323712132
ENSG00000254585|ENSG00000254585.5|ENSP00000497810|ENSP00000497810.1,1.031738125450162
ENSG00000151914|ENSG00000151914.22|ENSP00000499198|ENSP00000499198.1,1.0127273289208434
ENSG00000179941|ENSG00000179941.9|ENSP00000497413|ENSP00000497413.1,1.056097104401998
ENSG00000182871|ENSG00000182871.16|ENSP00000498485|ENSP00000498485.1,1.0159306377484194
ENSG00000085063|ENSG00000085063.18|ENSP00000498448|ENSP00000498448.1,1.1878748700853918
ENSG00000164509|ENSG00000164509.17|ENSP00000498630|ENSP00000498630.1,1.0483692120492478
ENSG00000114861|ENSG00000114861.24|ENSP00000496990|ENSP00000496990.1,1.0154362153889958
ENSG00000081479|ENSG00000081479.15|ENSP00000496887|ENSP00000496887.1,1.1544327360477376
ENSG00000085276|ENSG00000085276.19|ENSP00000498411|ENSP00000498411.1,1.0244185400065675
ENSG00000108576|ENSG00000108576.10|ENSP00000498537|ENSP00000498537.1,1.0810998175397863
ENSG00000173599|ENSG00000173599.15|ENSP00000498994|ENSP00000498994.1,1.2682937660561322
ENSG00000160781|ENSG00000160781.17|ENSP00000499056|ENSP00000499056.1,1.2237303078510937
ENSG00000012048|ENSG00000012048.26|ENSP00000498906|ENSP00000498906.2,1.0592583237622684
ENSG00000119787|ENSG00000119787.14|ENSP00000498813|ENSP00000498813.1,1.1535666588712483
ENSG00000181666|ENSG00000181666.19|ENSP00000498312|ENSP00000498312.1,1.1736816437020914
ENSG00000172845|ENSG00000172845.18|ENSP00000498392|ENSP00000498392.2,1.0259144571887335
ENSG00000184465|ENSG00000184465.17|ENSP00000497180|ENSP00000497180.1,1.0306961450647034
ENSG00000075711|ENSG00000075711.21|ENSP00000499578|ENSP00000499578.1,1.0678720663828167
ENSG00000134897|ENSG00000134897.14|ENSP00000498544|ENSP00000498544.1,1.0916658883751906
ENSG00000213512|ENSG00000213512.3|ENSP00000496924|ENSP00000496924.1,1.1375354681029923
ENSG00000112787|ENSG00000112787.14|ENSP00000496901|ENSP00000496901.1,1.2081472924628496
ENSG00000129103|ENSG00000129103.19|ENSP00000498746|ENSP00000498746.1,1.0944921733464796
ENSG00000182093|ENSG00000182093.16|ENSP00000497189|ENSP00000497189.1,1.4192243098548847
ENSG00000215717|ENSG00000215717.7|ENSP00000498719|ENSP00000498719.1,1.198920358758905
ENSG00000070831|ENSG00000070831.18|ENSP00000499457|ENSP00000499457.1,1.1369800256319311
ENSG00000001626|ENSG00000001626.18|ENSP00000497203|ENSP00000497203.1,1.0004434732974161
ENSG00000135976|ENSG00000135976.21|ENSP00000498611|ENSP00000498611.1,1.144123377159058
ENSG00000164362|ENSG00000164362.21|ENSP00000499759|ENSP00000499759.1,1.166093015880431
ENSG00000118855|ENSG00000118855.21|ENSP00000498818|ENSP00000498818.1,1.022148948108536
ENSG00000022267|ENSG00000022267.19|ENSP00000498684|ENSP00000498684.1,1.2358521618941365
ENSG00000103723|ENSG00000103723.17|ENSP00000499785|ENSP00000499785.1,1.09233108604706
ENSG00000138395|ENSG00000138395.17|ENSP00000498608|ENSP00000498608.2,1.0438495439139137
ENSG00000198300|ENSG00000198300.14|ENSP00000497466|ENSP00000497466.1,1.0702966478225182
ENSG00000196109|ENSG00000196109.9|ENSP00000497897|ENSP00000497897.1,1.2953907521883883
ENSG00000286235|ENSG00000286235.1|ENSP00000498784|ENSP00000498784.1,1.0531646639948138
ENSG00000187498|ENSG00000187498.17|ENSP00000497477|ENSP00000497477.2,0.922139010514389
ENSG00000158169|ENSG00000158169.14|ENSP00000497735|ENSP00000497735.1,1.3694092274123142
ENSG00000169933|ENSG00000169933.17|ENSP00000499417|ENSP00000499417.2,0.9779612580483852
ENSG00000075711|ENSG00000075711.21|ENSP00000499752|ENSP00000499752.1,1.0424736357016464
ENSG00000070831|ENSG00000070831.18|ENSP00000498275|ENSP00000498275.1,1.2431343317498436
ENSG00000011198|ENSG00000011198.10|ENSP00000497701|ENSP00000497701.1,1.0676941811898681
ENSG00000090534|ENSG00000090534.20|ENSP00000497904|ENSP00000497904.1,0.993206685519928
ENSG00000136872|ENSG00000136872.21|ENSP00000497216|ENSP00000497216.1,1.153152638742113
ENSG00000132330|ENSG00000132330.18|ENSP00000499199|ENSP00000499199.1,1.080135654224273
ENSG00000286132|ENSG00000286132.1|ENSP00000498244|ENSP00000498244.1,1.2537910824702547
ENSG00000151617|ENSG00000151617.17|ENSP00000498969|ENSP00000498969.1,1.0706406676478226
ENSG00000213516|ENSG00000213516.10|ENSP00000498248|ENSP00000498248.1,1.0197681039450233
ENSG00000233232|ENSG00000233232.8|ENSP00000499219|ENSP00000499219.1,1.045792945318119
ENSG00000101327|ENSG00000101327.9|ENSP00000499191|ENSP00000499191.1,1.2565485645937127
ENSG00000198690|ENSG00000198690.10|ENSP00000499534|ENSP00000499534.1,1.0027232488482565
ENSG00000169255|ENSG00000169255.15|ENSP00000498481|ENSP00000498481.1,1.08490053763352
ENSG00000150995|ENSG00000150995.21|ENSP00000497614|ENSP00000497614.1,1.2914239658727134
ENSG00000150672|ENSG00000150672.19|ENSP00000497771|ENSP00000497771.1,1.011594481692802
ENSG00000157168|ENSG00000157168.22|ENSP00000498367|ENSP00000498367.1,1.0113192518032794
ENSG00000162923|ENSG00000162923.18|ENSP00000498603|ENSP00000498603.2,0.9851301386037061
ENSG00000114861|ENSG00000114861.24|ENSP00000497369|ENSP00000497369.1,1.0154362153889958
ENSG00000100578|ENSG00000100578.18|ENSP00000498397|ENSP00000498397.1,1.11261052473894
ENSG00000166509|ENSG00000166509.12|ENSP00000499168|ENSP00000499168.1,1.1793333552852168
ENSG00000085377|ENSG00000085377.15|ENSP00000499089|ENSP00000499089.1,1.0584646292932127
ENSG00000119950|ENSG00000119950.21|ENSP00000498971|ENSP00000498971.1,1.061137869461685
ENSG00000285932|ENSG00000285932.1|ENSP00000497114|ENSP00000497114.1,1.0234872187269624
ENSG00000109846|ENSG00000109846.9|ENSP00000498749|ENSP00000498749.1,1.2861823734907214
